movie_id,title,year,genres,keywords,rating_count,rating_avg,imdb_id,tmdb_id,poster_url
4367,Lara Croft: Tomb Raider,2001,Action|Adventure,based on a video game | video game adaptation | video game | adapted from:game | action | computer game | videogame | good action | action packed | big budget | adventure | fight scenes,7131,2.7580283,tt0146316,1995,
4368,Dr. Dolittle 2,2001,Comedy,talking animals | animals | animal movie | sequels | good sequel | family | comedy | funny | original | sequel | predictable | franchise,1735,2.4893372,tt0240462,10808,
4369,The Fast and the Furious,2001,Action|Crime|Thriller,kick-butt women | cars | racing | undercover cop | action | car chase | good action | action packed | chase | big budget | fast paced | franchise,6789,2.864413,tt0232500,9799,
4370,A.I. Artificial Intelligence,2001,Adventure|Drama|Sci-Fi,robots | robot | future | futuristic | androids | science fiction | spielberg | artificial intelligence | sci-fi | visually stunning | technology | emotional,11196,3.2140496,tt0212720,644,
4372,Crazy/Beautiful,2001,Drama|Romance,teen movie | teen | cheerleading | high school | teens | teenagers | teenager | good soundtrack | girlie movie | father daughter relationship | adolescence | romance,1294,3.1217155,tt0250224,10691,
4378,Sexy Beast,2000,Comedy|Crime|Drama,gangster | crime | gangsters | heist | stylish | good soundtrack | mob | dialogue | caper | mafia | original | organized crime,2672,3.6046033,tt0203119,11826,
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der)",2000,Drama|Romance,loneliness | storytelling | cinematography | destiny | enigmatic | love story | melancholic | visual | visually stunning | beautifully filmed | existentialism | life philosophy,1042,3.8195777,tt0203632,9301,
4381,"Closet, The (Placard, Le)",2001,Comedy,gay | french | gay character | comedy | france | homophobia | funny | homosexuality | queer | farce | paris | workplace,722,3.7763157,tt0243493,11444,
4383,"Crimson Rivers, The (Rivières pourpres, Les)",2000,Crime|Drama|Mystery|Thriller,french | france | murder mystery | paris | mystery | thriller | police investigation | investigation | twist ending | plot twist | twists & turns | suspense,817,3.4394126,tt0228786,60670,
4386,Cats & Dogs,2001,Children|Comedy,dog | dogs | silly fun | talking animals | kids and family | family | computer animation | fun movie | cute! | animals | cute | silly,2003,2.691962,tt0239395,10992,
4387,Kiss of the Dragon,2001,Action,martial arts | action | fight scenes | kung fu | good action | dragons | fighting | fast paced | realistic action | mentor | paris | hong kong,1597,3.244834,tt0271027,2140,
4388,Scary Movie 2,2001,Comedy,parody | spoof | dumb but funny | comedy | silly fun | funny as hell | funny | stupid | sequel | sequels | stupidity | goofy,3724,2.3913803,tt0257106,4248,
4396,The Cannonball Run,1981,Action|Comedy,racing | silly fun | fun movie | cars | race | comedy | goofy | chase | fun | silly | original | entertaining,1667,2.8977203,tt0082136,11286,
4397,Cannonball Run II,1984,Action|Comedy,racing | sequel | silly fun | sequels | crappy sequel | fun movie | good sequel | race | original | goofy | so bad it's funny | pointless,597,2.2453938,tt0087032,11950,
4406,The Man Who Shot Liberty Valance,1962,Crime|Drama|Western,gunfight | western | imdb top 250 | black and white | classic | great movie | oscar (best directing) | tense | original | forceful | great acting | drinking,1848,3.9748378,tt0056217,11697,https://m.media-amazon.com/images/M/MV5BMGEyNzhkYzktMGMyZS00YzRiLWJlYjktZjJkOTU5ZDY0ZGI4XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX500.jpg
4407,Salvador,1986,Drama|Thriller|War,latin america | politics | political | world politics | civil war | corruption | idealism | brutality | tense | violent | intense | oscar (best directing),775,3.7496774,tt0091886,6106,
4410,Something Wild,1986,Comedy|Crime|Drama,road trip | criterion | sexy | good soundtrack | road movie | nudity (topless - notable) | culture clash | quirky | 80s | violent | original | twists & turns,809,3.5710754,tt0091983,11300,
4422,Cries and Whispers (Viskningar och rop),1972,Drama,intimate | criterion | sisters | loneliness | death | downbeat | meditative | bleak | breathtaking | cinematography | relationships | enigmatic,644,3.968944,tt0069467,10238,
4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il)",1970,Drama,jews | holocaust | fascism | world war ii | innocence lost | judaism | jewish | oscar (best foreign language film) | anti-semitism | nazis | israel | italy,1152,3.9023438,tt0065777,4789,
4427,The Lion in Winter,1968,Drama,historical | history | costume drama | oscar (best actress) | england | talky | oscar (best picture) | imdb top 250 | dialogue | witty | oscar (best directing) | based on a play,1633,4.0502143,tt0063227,18988,https://m.media-amazon.com/images/M/MV5BMTkzNzYyMzA5N15BMl5BanBnXkFtZTgwODcwODQ3MDI@._V1_SX500.jpg
4432,Sweet Smell of Success,1957,Drama|Film-Noir,criterion | black and white | talky | bleak | imdb top 250 | cinematography | film noir | great acting | noir | dialogue | classic | greed,789,4.076679,tt0051036,976,https://m.media-amazon.com/images/M/MV5BMjE5NTU3YWYtOWIxNi00YWZhLTg2NzktYzVjZWY5MDQ4NzVlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX500.jpg
4437,Suspiria,1977,Horror,horror | creepy | eerie | ominous | supernatural | scary | stylized | atmospheric | macabre | hallucinatory | weird | dreamlike,910,3.6142857,tt0076786,11906,
4443,Outland,1981,Action|Sci-Fi|Thriller,space | scifi | futuristic | sci fi | science fiction | future | space travel | sci-fi | science | technology | mining | alien,1033,3.3785093,tt0082869,10540,
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang)",1972,Action|Crime,martial arts | kung fu | fight scenes | fighting | dragons | hong kong | rome | mentor | gangsters | original | action | gangster,601,3.6980033,tt0068935,9462,
4446,Final Fantasy: The Spirits Within,2001,Adventure|Animation|Fantasy|Sci-Fi,sci-fi | computer animation | visually stunning | videogame | aliens | video game adaptation | based on a video game | video game | visual | adapted from:game | alien | sci fi,6362,3.1352563,tt0173840,2114,
4447,Legally Blonde,2001,Comedy|Romance,girlie movie | chick flick | comedy | dumb | cute | fun movie | stupid as hell | teen movie | silly fun | fun | cute! | romantic comedy,8859,3.1736653,tt0250494,8835,
4448,The Score,2001,Action|Drama,heist | caper | crime | suspense | twists & turns | robbery | great acting | surprise ending | twist ending | plot twist | excellent | con artists,4130,3.477966,tt0227445,11371,
4450,Bully,2001,Crime|Drama|Thriller,bullying | pornography | social commentary | adolescence | true story | sexualized violence | disturbing | nudity (full frontal - notable) | innocence lost | brutality | teen movie | rape,852,3.434859,tt0242193,9517,
4452,Made,2001,Comedy,dialogue driven | good soundtrack | organized crime | gangsters | independent film | dialogue | good dialogue | original | gangster | dark humor | crime | very funny,1006,3.2350895,tt0227005,15745,
4464,The Accidental Tourist,1988,Comedy|Drama|Romance,quirky | relationships | adapted from:book | loneliness | drama | melancholic | bittersweet | depression | eccentricity | original | great acting | character study,1317,3.4430523,tt0094606,31052,
4465,The Accused,1988,Drama,rape | courtroom | lawyers | lawyer | oscar (best actress) | crime | sexualized violence | sexual abuse | great acting | justice | courtroom drama | intense,1705,3.7340176,tt0094608,10868,
4466,Above the Law,1988,Action|Crime|Drama,action | lone hero | good action | martial arts | undercover cop | fight scenes | action packed | chase | police corruption | weapons | assassination | fun movie,624,2.8044872,tt0094602,9395,
4467,The Adventures of Baron Munchausen,1988,Adventure|Comedy|Fantasy,imagination | fantasy | gilliam | surreal | 18th century | fantasy world | visual | visually stunning | adventure | storytelling | original | weird,3377,3.6080842,tt0096764,14506,
4474,Beaches,1988,Comedy|Drama|Musical,friendship | unlikely friendships | tear jerker | women | chick flick | touching | sentimental | girlie movie | destiny | childhood | relationships | love story,1337,3.1391175,tt0094715,15592,
4477,Big Top Pee-Wee,1988,Adventure|Children|Comedy,adventure | original | goofy | weird | fantasy world | animals | camp | whimsical | quirky | very funny | small town | romance,830,2.4445784,tt0094744,30502,
4478,Biloxi Blues,1988,Comedy|Drama,world war ii | wartime | wwii | military | dramatic | great movie | camp | anti-semitism | coming of age | coming-of-age | great | jewish,1100,3.3486364,tt0094746,19382,
4480,The Blob,1988,Horror|Sci-Fi,remake | horror | splatter | special effects | cult classic | original | fun movie | monster | gory | small town | sci fi | cheesy,764,2.6956806,tt0094761,9599,
4483,Caddyshack II,1988,Comedy,original | chase | sequels | goofy | sequel | comedy | golf | predictable | crappy sequel | good soundtrack | so bad it's funny | horrible,731,2.0848153,tt0094824,18509,
4487,Cocktail,1988,Drama|Romance,mentor | girlie movie | fun movie | rags to riches | happy ending | romantic | love story | romantic comedy | predictable | 80s | cool | feel-good,2241,2.7755466,tt0094889,7520,
4488,Colors,1988,Action|Crime|Drama,gangs | gangsters | los angeles | violence | violent | gangster | good soundtrack | brutality | original | hip hop | harsh | corruption,1057,3.3429518,tt0094894,10126,
4489,Coming to America,1988,Comedy|Romance,comedy | funny | classic | hilarious | africa | very funny | great movie | good | original | great | chase | humorous,4308,3.494661,tt0094898,9602,
4492,Critters,1986,Comedy|Sci-Fi,aliens | space | alien | horror | sci-fi | scifi | sci fi | fun movie | cult classic | monster | weapons | small town,794,2.7374055,tt0090887,3980,
4495,Crossing Delancey,1988,Comedy|Romance,romantic comedy | new york | romantic | sweet | chick flick | relationships | romance | feel-good | new york city | jewish | 1980s | oscar (best actress),556,3.6591728,tt0094921,27397,
4496,D.O.A.,1988,Film-Noir|Mystery|Thriller,remake | writer's life | thriller | twists & turns | suspense | mystery | original | murder | chase | fast paced | twist ending | plot,568,3.1998239,tt0094933,9748,
4498,The Dead Pool,1988,Action|Crime|Thriller,san francisco | series | chase | serial killer | vengeance | vigilantism | franchise | action | murder | detective | crime | good action,930,3.1580646,tt0094963,10651,
4499,Dirty Rotten Scoundrels,1988,Comedy,con artists | con men | comedy | off-beat comedy | twists & turns | funny | hilarious | classic | remake | original | clever | twist ending,3999,3.676294,tt0095031,10141,
4502,Ernest Saves Christmas,1988,Children|Comedy,christmas | holiday | silly fun | goofy | fun movie | family | silly | predictable | original | slapstick | franchise | children,732,2.046448,tt0095107,26386,
4506,Frantic,1988,Crime|Mystery|Thriller,kidnapping | thriller | paris | tense | hitchcock | conspiracy | twists & turns | suspense | suspenseful | espionage | chase | doctors,1029,3.3692906,tt0095174,10675,
4508,Gorillas in the Mist,1988,Drama,africa | based on a true story | true story | based on true story | biographical | courage | animals | inspiring | dramatic | oscar (best actress) | animal movie | life & death,1427,3.4933426,tt0095243,10130,
4509,The Great Outdoors,1988,Comedy,comedy | off-beat comedy | family | chase | holiday | great | hilarious | silly fun | great movie | goofy | funniest movies | very funny,813,3.2509224,tt0095253,2617,
4518,The Lair of the White Worm,1988,Horror,free to download | horror | weird | cult classic | cult film | snakes | splatter | surreal | camp | gothic | demons | campy,521,2.9203455,tt0095488,11347,
4519,The Land Before Time,1988,Adventure|Animation|Children|Fantasy,animation | dinosaurs | animated | childhood | children | cartoon | adventure | kids and family | sequels | talking animals | friendship | great,1936,3.2463844,tt0095489,12144,
4526,My Stepmother Is an Alien,1988,Comedy|Romance|Sci-Fi,alien | aliens | single father | alien invasion | first contact | mars | so bad it's funny | space | comedy | silly | original | lame,968,2.4798553,tt0095687,12120,
4529,Bagdad Cafe (Out of Rosenheim),1987,Comedy|Drama,desert | quirky | loneliness | melancholic | weird | unlikely friendships | feel-good | original | magic | touching | independent film | enigmatic,664,3.690512,tt0095801,3543,
4531,Red Heat,1988,Action,action | arnold | good action | buddy movie | chase | fight scenes | russia | fun movie | police | good | action packed | lone hero,879,2.8060296,tt0095963,9604,
4533,The Return of the Living Dead,1985,Comedy|Horror|Sci-Fi,zombies | splatter | cult classic | zombie | horror | creepy | cult film | awesome soundtrack | dark humor | gory | grindhouse | goofy,1081,3.3691027,tt0089907,10925,
4535,The Man from Snowy River,1982,Drama|Romance|Western,horses | australia | australian | beautiful scenery | amazing cinematography | chase | love story | scenic | romance | runaway | adventure | great,1099,3.7256596,tt0084296,24266,
4537,Running on Empty,1988,Drama,drama | family drama | family | parenthood | rebellion | great acting | original | children | bittersweet | moving | sacrifice | dialogue,519,3.7186897,tt0096018,18197,
4541,The Serpent and the Rainbow,1988,Horror,voodoo | zombies | horror | zombie | cult classic | supernatural | interracial romance | splatter | creepy | original | cult film | macabre,771,3.2172503,tt0096071,11503,
4544,Short Circuit 2,1988,Comedy|Sci-Fi,robots | robot | sequel | sequels | crappy sequel | original | kids and family | artificial intelligence | culture clash | fun movie | 80s | science fiction,1541,2.5022712,tt0096101,11966,
4545,Short Circuit,1986,Comedy|Sci-Fi,robot | robots | scifi | science fiction | 80s | technology | comedy | artificial intelligence | military | giant robots | fun movie | sci fi,3194,3.13134,tt0091949,2605,
4546,"Vanishing, The (Spoorloos)",1988,Drama|Thriller,obsession | criterion | suspenseful | psychological | psychology | tense | downbeat | great ending | thriller | disturbing | enigmatic | kidnapping,1355,3.9708488,tt0096163,8740,
4553,They Live,1988,Action|Sci-Fi|Thriller,scifi cult | alien | aliens | cult classic | sci-fi | allegory | sci fi | social commentary | alien invasion | dystopia | scifi | cult film,1568,3.565051,tt0096256,8337,
4557,Tucker: The Man and His Dream,1988,Drama,cars | futuristic | dreams | biopic | rags to riches | biography | fighting the system | historical | true story | great movie | based on a true story | original,906,3.4486754,tt0096316,28176,
4558,Twins,1988,Comedy,arnold | comedy | very funny | action | family | brothers | fun movie | hilarious | silly | chase | original | funny,2984,2.8057976,tt0096320,9493,
4563,Young Einstein,1988,Comedy,australia | australian | rock and roll | fun movie | original | goofy | good soundtrack | creativity | silly fun | great | silly | factual,848,2.6143868,tt0096486,10001,
4564,Always,1989,Drama|Fantasy|Romance,love story | sentimental | spielberg | remake | romantic | special effects | nostalgic | destiny | love | tear jerker | touching | romance,1072,3.286847,tt0096794,11352,
4565,American Ninja,1985,Action|Adventure,ninja | martial arts | action | fight scenes | kung fu | good action | fighting | mentor | weapons | 80s | nostalgia | original,564,2.3475177,tt0088708,12500,
4571,Bill & Ted's Excellent Adventure,1989,Adventure|Comedy|Sci-Fi,future | adventure | teen | history | time travel | comedy | high school | excellent | dumb but funny | fun movie | rock and roll | 80s,8420,3.3647268,tt0096928,1648,
4572,Black Rain,1989,Action|Crime|Drama,action | good action | chase | tokyo | japan | stylish | gangsters | good soundtrack | fast paced | violent | good | original,1145,3.1257641,tt0096933,4105,
4577,Casualties of War,1989,Drama|War,vietnam war | powerful ending | brutality | rape | 70mm | wartime | war | intense | best war films | war movie | visceral | disturbing,732,3.3551912,tt0097027,10142,
4580,Cyborg,1989,Action|Sci-Fi,cyborgs | post apocalyptic | action | lone hero | fight scenes | futuristic | post-apocalyptic | cyberpunk | good action | bad acting | martial arts | sci fi,525,2.287619,tt0097138,10134,
4587,Earth Girls Are Easy,1988,Comedy|Musical|Sci-Fi,alien | fun movie | aliens | silly fun | 80s | silly | so bad it's funny | cult film | original | fun | comedy | scifi,1500,2.7373333,tt0097257,2210,
4589,Eddie and the Cruisers,1983,Drama|Musical|Mystery,rock and roll | musicians | music | new jersey | great music | good music | nostalgic | 1980s | adapted from:book | 80s | cult film | original,528,3.159091,tt0085475,21721,
4591,Erik the Viking,1989,Adventure|Comedy|Fantasy,comedy | satire | mythology | gilliam | funny | adventure | monty python | weird | surreal | goofy | silly | absurd,544,3.2674632,tt0097289,11828,
4599,Great Balls of Fire!,1989,Drama,rock and roll | biopic | musicians | music | biography | great music | original | good music | pornography | musical | music business | good,585,3.0128205,tt0097457,11465,
4612,Jesus of Montreal (Jésus de Montréal),1989,Drama,jesus | christianity | oscar (best foreign language film) | male nudity | religion | biblical | catholicism | god | passionate | original | mentor | redemption,576,3.797743,tt0097635,4486,
4613,K-9,1989,Action|Comedy|Crime,dog | dogs | fun movie | undercover cop | comedy | buddy movie | good action | predictable | fun | action | police | original,770,2.5396104,tt0097637,10345,
4614,Kickboxer,1989,Action,martial arts | fight scenes | fighting | mentor | kung fu | good action | action | revenge | ninja | original | vengeance | 80s,617,2.797407,tt0097659,10222,
4616,Lean on Me,1989,Drama,based on a true story | based on true story | high school | true story | mentor | new jersey | school | inspiring | great acting | teacher | coming of age | excellent,1678,3.7228844,tt0097722,14621,
4618,Leviathan,1989,Horror|Sci-Fi|Thriller,alien | special effects | sci-fi | sci fi | monster | aliens | scifi | monsters | science fiction | first contact | original | mutants,596,2.637584,tt0097737,14372,
4621,Look Who's Talking,1989,Comedy|Romance,kids and family | comedy | family | silly fun | cute! | romantic comedy | 80s | original | cute | girlie movie | fun movie | predictable,3513,2.6527185,tt0097778,9494,
4623,Major League,1989,Comedy,sports | baseball | comedy | indians | underdog | great movie | fun movie | great | mentor | feel-good | good | hilarious,3662,3.4847078,tt0097815,9942,
4624,Meet the Feebles,1989,Animation|Comedy|Musical,splatter | dark humor | weird | puppets | pornography | surreal | drugs | cult classic | cult film | original | drug addiction | addiction,827,3.3736396,tt0097858,8216,
4628,New York Stories,1989,Comedy|Drama,new york | midlife crisis | new york city | life | melancholic | mentor | artist | obsession | relationships | original | storytelling | great ending,627,3.320574,tt0097965,9686,
4636,The Punisher,1989,Action,adapted from:comic | based on a comic | vigilante | action | comic book | superhero | super hero | superheroes | mafia | good action | ninja | comics,608,2.34375,tt0098141,8867,
4638,Jurassic Park III,2001,Action|Adventure|Sci-Fi|Thriller,dinosaurs | franchise | dynamic cgi action | special effects | stranded | big budget | adventure | island | action | sequel | story | good sequel,6668,2.6456208,tt0163025,331,
4639,America's Sweethearts,2001,Comedy|Romance,romantic comedy | chick flick | romantic | comedy | predictable | happy ending | good romantic comedies | funny | romance | girlie movie | hollywood | fun movie,3841,2.8513408,tt0265029,11467,
4640,Brother,2000,Action|Crime|Thriller,gangsters | violence | violent | mafia | organized crime | gangster | gratuitous violence | brutality | bloody | stylish | brutal | japan,583,3.555746,tt0222851,327,
4641,Ghost World,2001,Comedy|Drama,adolescence | coming of age | bittersweet | high school | melancholic | indie | sarcasm | loneliness | friendship | suburbia | based on a comic | independent film,6035,3.779536,tt0162346,1548,
4642,Hedwig and the Angry Inch,2000,Comedy|Drama|Musical,transgender | glbt | rock and roll | music | musical | great music | good soundtrack | cult film | original | good music | cult classic | weird,2505,3.8003993,tt0248845,13403,
4643,Planet of the Apes,2001,Action|Adventure|Drama|Sci-Fi,remake | sci-fi | sci fi | space | science fiction | astronauts | future | special effects | end of the world | big budget | original | scifi,8524,2.7332826,tt0133152,869,
4644,Bread and Tulips (Pane e tulipani),2000,Comedy|Drama|Romance,melancholic | reflective | bittersweet | loneliness | italy | life | beautiful scenery | feel-good | feel good movie | romance | romantic | whimsical,599,3.7537563,tt0237539,552,
4649,Wet Hot American Summer,2001,Comedy,camp | parody | comedy | spoof | off-beat comedy | goofy | cult classic | humorous | absurd | funny | hilarious | cult film,772,3.3957255,tt0243655,2171,
4654,Road House,1989,Action|Drama,mentor | good action | action | cool | fight scenes | fun movie | action packed | fighting | 80s | original | small town | lone hero,1158,2.7379103,tt0098206,10135,
4661,Sea of Love,1989,Crime|Drama|Thriller,detective | police investigation | murder mystery | serial killer | suspenseful | tense | investigation | suspense | murder | sexy | twists & turns | crime,1081,3.5046253,tt0098273,12150,
4662,"See No Evil, Hear No Evil",1989,Comedy|Crime,comedy | blindness | funniest movies | funny | hilarious | very funny | original | chase | farce | murder | crazy | silly fun,733,3.1159618,tt0098282,11185,
4673,Tango & Cash,1989,Action|Comedy|Crime|Thriller,action | good action | buddy movie | action packed | undercover cop | silly fun | prison escape | fun movie | comedy | prison | chase | fight scenes,1942,2.715757,tt0098439,9618,
4676,Troop Beverly Hills,1989,Comedy,silly fun | too long | camp | girlie movie | original | predictable | 80s | teen movie | long | women | silly | family,791,2.3147914,tt0098519,22102,
4677,Turner & Hooch,1989,Comedy|Crime,dog | dogs | comedy | family | cute! | happy ending | chase | good | detective | original | adoption | fun movie,2461,2.8715968,tt0098536,6951,
4678,UHF,1989,Comedy,parody | weird | goofy | spoof | silly fun | funniest movies | comedy | hilarious | dumb but funny | cult film | television | cult classic,1872,3.4788995,tt0098546,11959,
4679,Uncle Buck,1989,Comedy,comedy | silly fun | funniest movies | hilarious | goofy | funny | chase | very funny | great | quotable | mentor | great movie,2638,3.2670584,tt0098554,2616,
4681,The War of the Roses,1989,Comedy|Drama,divorce | marriage | nudity (topless - brief) | relationships | black comedy | original | insanity | greed | love story | psychological | violence | psychology,2202,3.153724,tt0098621,249,
4682,Warlock,1989,Action|Horror,horror | witch | witches | supernatural | devil | special effects | fun movie | teleportation | macabre | original | chase | cult classic,656,2.7949696,tt0098622,11342,
4686,Weekend at Bernie's II,1993,Adventure|Comedy,sequel | sequels | crappy sequel | goofy | so bad it's funny | original | comedy | silly | lame | predictable | humorous | stupid as hell,992,1.96875,tt0108539,8494,
4688,Black Robe,1991,Adventure|Drama,native americans | indians | catholicism | culture clash | religion | history | christianity | cinematography | beautifully filmed | god | canada | beautiful scenery,551,3.6515427,tt0101465,41784,
4690,The Cotton Club,1984,Crime|Musical,gangsters | jazz | gangster | 1930s | musicians | period piece | mob | organized crime | music | stylized | original | dancing,558,3.1765232,tt0087089,2148,
4699,Original Sin,2001,Drama|Romance|Thriller,erotic | nudity (topless - notable) | sexy | love story | love | pornography | sexual | betrayal | twists & turns | passionate | beautiful scenery | latin america,779,2.8716302,tt0218922,2057,
4700,The Princess Diaries,2001,Children|Comedy|Romance,girlie movie | teen movie | teen | based on a book | chick flick | cute! | sweet | cheerleading | san francisco | cute | family | romantic comedy,2803,3.1394935,tt0247638,9880,
4701,Rush Hour 2,2001,Action|Comedy,martial arts | action | hong kong | comedy | kung fu | fight scenes | chris tucker | buddy movie | good action | franchise | action packed | good sequel,5486,3.2149107,tt0266915,5175,
4703,Chocolat,1988,Drama,france | french | africa | relationships | reflective | foreign | beautifully filmed | paris | emotional | storytelling | coming of age | childhood,1780,3.710674,tt0094868,41951,
4705,La Cage aux Folles,1978,Comedy,cross dressing | gay | gay character | race issues | french | comedy | homosexuality | farce | culture clash | stereotypes | better than the american version | original,886,3.797404,tt0077288,4484,
4709,Paint Your Wagon,1969,Comedy|Musical|Western,70mm | musical | music | good music | broadway | great music | original | western | silly fun | single father | fun movie,562,3.2135231,tt0064782,20391,
4710,The Shootist,1976,Drama|Western,gunfight | cancer | oscar (best animated feature) | western | books | mentor | life & death | great movie | adapted from:book | redemption | death | great ending,685,3.6948905,tt0075213,12584,
4713,Altered States,1980,Drama|Sci-Fi,hallucinatory | science fiction | psychedelic | visual | cerebral | weird | visually stunning | scifi | sci fi | based on a book | mad scientist | obsession,1510,3.4731789,tt0080360,11542,
4714,Any Which Way You Can,1980,Comedy,fighting | comedy | chase | motorcycle | fun movie | action | original | buddy movie | goofy | sequel | fight scenes | brutality,561,2.8235295,tt0080377,17169,
4718,American Pie 2,2001,Comedy,teen | comedy | teen movie | sequels | good sequel | sequel | virginity | teens | hilarious | funny | college | goofy,8268,2.988147,tt0252866,2770,
4719,Osmosis Jones,2001,Action|Animation|Comedy|Crime|Drama|Romance|Thriller,animation | cartoon | original | humorous | single father | goofy | computer animation | action | animals | creativity | animated | clever,1075,2.8683722,tt0181739,12610,
4720,The Others,2001,Drama|Horror|Mystery|Thriller,surprise ending | supernatural | ghosts | twist ending | creepy | eerie | scary | great ending | haunted house | twists & turns | suspense | dark,10055,3.708702,tt0230600,1933,https://m.media-amazon.com/images/M/MV5BMTAxMDE4Mzc3ODNeQTJeQWpwZ15BbWU4MDY2Mjg4MDcx._V1_SX500.jpg
4723,The Deep End,2001,Drama,mother-son relationship | redemption | police investigation | gay | noir thriller | original | twists & turns | family drama | suspense | thriller | very interesting | gay character,808,3.5142326,tt0250323,24936,
4725,Session 9,2001,Horror|Thriller,horror | creepy | psychological | psychology | dark | scary | great ending | supernatural | suspense | insanity | ominous | tense,970,3.3561857,tt0261983,10972,
4727,Captain Corelli's Mandolin,2001,Drama|Romance|War,based on a book | world war ii | wwii | wartime | love story | based on book | romance | beautiful scenery | island | books | romantic | adapted from:book,1025,2.834634,tt0238112,1722,
4728,Rat Race,2001,Comedy,amy smart | comedy | funny as hell | funny | funniest movies | hilarious | silly fun | absurd | chase | las vegas | road trip | racing,3284,3.11419,tt0250687,9896,
4732,Bubble Boy,2001,Comedy,goofy | silly fun | silly | comedy | dumb | stupid | funny as hell | so bad it's funny | stupidity | original | funny | quirky,835,2.5676646,tt0258470,9683,
4733,The Curse of the Jade Scorpion,2001,Comedy,screwball comedy | dialogue | murder mystery | comedy | witty | adultery | romantic | great ending | screwball | original | period piece | clever,1196,3.209448,tt0256524,2779,
4734,Jay and Silent Bob Strike Back,2001,Adventure|Comedy,view askew | jay and silent bob | comedy | weed | parody | spoof | funny | based on a comic | funniest movies | humor | hilarious | stoner movie,6178,3.2928941,tt0261392,2294,
4735,Ghosts of Mars,2001,Horror|Sci-Fi|Thriller,mars | sci-fi | scifi | sci fi | science fiction | so bad it's funny | bad acting | original | ghosts | action | bad plot | predictable,1300,2.3157692,tt0228333,10016,
4736,Summer Catch,2001,Comedy|Romance,baseball | teen movie | girlie movie | teen | chick flick | romantic comedy | sports | romance | predictable | fun movie | teens | bad acting,537,2.4664805,tt0234829,26602,
4741,Together (Tillsammans),2000,Comedy|Drama|Romance,loneliness | swedish | relationships | communism | drinking | social commentary | friendship | dysfunctional family | parenthood | life philosophy | reflective | bittersweet,955,3.8706806,tt0203166,742,
4743,Tortilla Soup,2001,Comedy|Romance,single father | relationships | cooking | family | remake | culture clash | family drama | sisters | feel-good | original | dysfunctional family | pg-13,513,3.4658868,tt0255653,15104,
4744,Jeepers Creepers,2001,Horror,horror | supernatural | creepy | scary | monster | suspense | monsters | demons | original | stupid as hell | great ending | bad ending,1830,2.5918033,tt0263488,8922,
4745,O,2001,Drama,shakespeare | high school | based on a play | teen movie | teens | teen | betrayal | adaptation | manipulation | original | violence | tragedy,889,3.0871766,tt0184791,11065,
4748,3 Ninjas,1992,Action|Children|Comedy,ninja | kids | martial arts | children | childhood | nostalgic | mentor | original | kids and family | family | teen movie | fun movie,1046,2.2973232,tt0103596,16314,
4749,3 Ninjas Kick Back,1994,Action|Children|Comedy,ninja | kids and family | nostalgic | kids | family | original | kung fu | action | predictable | fun movie | good sequel | childhood,626,1.9392971,tt0109015,18885,
4754,The Wicker Man,1973,Drama|Horror|Mystery|Thriller,cult film | creepy | cult classic | cult | ominous | island | enigmatic | horror | eerie | police investigation | weird | atmospheric,1583,3.721415,tt0070917,16307,
4756,The Musketeer,2001,Action|Adventure|Drama|Romance,fight scenes | swashbuckler | action | horrible | bad acting | martial arts | kung fu | sword fight | sword fighting | bad plot | so bad it's funny | mentor,740,2.5979729,tt0246544,11370,
4757,Rock Star,2001,Comedy|Drama|Musical,rock and roll | music | hip hop | musicians | original | dragons | music business | good soundtrack | good music | predictable | 80s | destiny,1277,2.9600627,tt0202470,12508,
4770,The Glass House,2001,Thriller,thriller | suspenseful | suspense | predictable | twists & turns | plot holes | original | pg-13 | internet | conspiracy | catastrophe | so bad it's funny,858,2.808858,tt0221218,2176,
4774,Big Trouble,2002,Comedy|Crime,hit men | comedy | based on book | ensemble cast | funny | based on a book | coen bros | adapted from:book | hilarious | off-beat comedy | male nudity | humorous,570,3.2578948,tt0246464,2185,
4775,Glitter,2001,Drama|Musical|Romance,horrible | bad acting | predictable | so bad it's funny | hip hop | music business | bad plot | musicians | rags to riches | awful | original | bittersweet,685,1.1240876,tt0118589,10696,
4776,Training Day,2001,Crime|Drama|Thriller,undercover cop | police corruption | oscar (best supporting actor) | corruption | oscar (best actor) | great acting | exceptional acting | police | intense | mentor | oscar | violence,8087,3.677569,tt0139654,2034,https://m.media-amazon.com/images/M/MV5BMDZkMTUxYWEtMDY5NS00ZTA5LTg3MTItNTlkZWE1YWRjYjMwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX500.jpg
4783,The Endurance: Shackleton's Legendary Antarctic Expedition,2000,Documentary,antarctica | documentary | survival | narrated | boat | catastrophe | story | original | beautiful scenery | breathtaking | greed | oscar (best directing),645,3.9674418,tt0264578,32567,
